brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
16218,for_sale,315000,3,2,0.75,950925,Plattsburgh,New York,12901,1465,43629
100130,for_sale,299900,3,3,2.1,335232,Morrisonville,New York,12962,2362,
110032,for_sale,349000,3,3,0.5,331453,Rouses Point,New York,12979,2680,42724
51364,for_sale,159900,3,1,0.52,332342,Rouses Point,New York,12979,1138,
51364,for_sale,179900,3,1,1.2,1805115,Chazy,New York,12921,1490,
90422,for_sale,750000,4,3,65.2,1417961,West Chazy,New York,12992,3608,43210
34012,for_sale,14900,,,0.15,1946706,Rouses Point,New York,12979,,
34012,for_sale,14900,,,0.15,1946705,Rouses Point,New York,12979,,
34012,for_sale,99900,,,2.04,1858534,Rouses Point,New York,12979,,
34012,for_sale,35000,,,0.24,1946707,Rouses Point,New York,12979,,
34012,for_sale,35000,,,0.27,1946704,Rouses Point,New York,12979,,
34012,for_sale,30000,,,0.3,1946708,Rouses Point,New York,12979,,
34012,for_sale,159900,3,2,1.3,1012057,Plattsburgh,New York,12901,1890,40905
87758,for_sale,75000,3,2,0.25,1109492,Plattsburgh,New York,12901,1064,34767
16218,for_sale,474000,2,3,0.28,1531257,Champlain,New York,12919,1480,
96526,for_sale,59900,,,24.5,1978228,Ausable,New York,12924,,
56081,for_sale,179900,8,5,0.8,1820365,Chazy,New York,12921,5000,
78858,for_sale,144900,3,2,0.62,636109,Plattsburgh,New York,12901,1146,
8648,for_sale,18900,,,1.7,1965945,Beekmantown,New York,12901,,
8648,for_sale,10900,,,0.3,1965945,Beekmantown,New York,12901,,
78858,for_sale,42000,,,0.9,1449662,West Chazy,New York,12992,,
96526,for_sale,810000,,,1583,1853716,Black Brook,New York,12944,,
51364,for_sale,99000,3,2,0.69,1182566,West Chazy,New York,12992,1352,35396
78858,for_sale,89900,4,2,0.34,1168866,Keeseville,New York,12944,1946,44218
34012,for_sale,450000,4,4,0.91,483844,Morrisonville,New York,12962,4800,41890
8648,for_sale,29900,,,1.72,1883118,Beekmantown,New York,12992,,
16218,for_sale,175000,3,1,0.16,732415,Peru,New York,12972,1310,36503
23096,for_sale,210000,4,2,0.28,1121183,Plattsburgh,New York,12901,2232,
28708,for_sale,59000,,,0.6,1257903,Plattsburgh,New York,12901,,
78858,for_sale,150000,,,25.02,1838372,Morrisonville,New York,12962,,
34012,for_sale,27900,,,0.72,1896671,Morrisonville,New York,12962,,
34012,for_sale,45000,,,0.25,1881157,Plattsburgh,New York,12901,,
34012,for_sale,80000,,,0.49,1881159,Plattsburgh,New York,12901,,
110032,for_sale,195000,,,6.3,590390,Cadyville,New York,12918,,
78858,for_sale,225000,4,2,1.43,918280,Plattsburgh,New York,12901,2446,34557
78858,for_sale,449000,4,4,0.33,1450749,Plattsburgh,New York,12901,4465,44449
16218,for_sale,264000,8,3,0.28,1567786,Plattsburgh,New York,12901,3466,43796
23096,for_sale,75000,,,25.9,1948254,Morrisonville,New York,12962,,
78858,for_sale,129900,2,1,0.57,725021,West Chazy,New York,12992,1680,36521
16218,for_sale,204000,3,2,1.1,1283907,West Chazy,New York,12992,1431,43794
16218,for_sale,179000,3,2,0.25,1644549,West Chazy,New York,12992,1648,
51084,for_sale,199000,,,5.5,1904583,Schroon Lake,New York,12870,,
67155,for_sale,269900,3,2,2.64,1681649,Hague,New York,12836,1782,
51084,for_sale,654900,2,1,0.75,1520808,Schroon Lake,New York,12870,1466,
19410,for_sale,159900,,,93.21,1866406,Putnam Station,New York,12861,,
67155,for_sale,14900,,,0.17,1877267,Ticonderoga,New York,12883,,
13305,for_sale,19900,,,3,1919452,Crown Point,New York,12928,,
67155,for_sale,99500,,,23,1903701,Hague,New York,12836,,
19410,for_sale,45000,,,3.31,985133,Putnam Station,New York,12861,,
19410,for_sale,89900,,,31.7,1028832,Putnam Station,New York,12861,,
19410,for_sale,59900,,,1.97,1866407,Putnam Station,New York,12861,,
82261,for_sale,55000,,,17.74,1757407,Whitehall,New York,12887,,
82261,for_sale,49000,,,17.7,1845658,Whitehall,New York,12887,,
75624,for_sale,199900,,,165,521768,Hebron,New York,12832,,
56755,for_sale,248900,,,312,196992,Granville,New York,12832,,
82261,for_sale,299000,,,1.3,212578,Hampton,New York,12837,1120,
42002,for_sale,695000,4,4,34.5,635975,Argyle,New York,12809,3460,
46183,for_sale,675000,16,16,0.01,1138375,Whitehall Village,New York,12887,8852,
38725,for_sale,198000,3,1,16,908719,Crown Point,New York,12928,1120,
67155,for_sale,299000,2,2,0.25,386675,Hague,New York,12836,850,
67155,for_sale,93500,3,2,1.79,1637630,Putnam Station,New York,12861,900,
35458,for_sale,475000,2,1,0.14,914645,Hague,New York,12836,816,
52568,for_sale,850000,5,4,0.16,1828086,Hague,New York,12836,4000,37644
14793,for_sale,305000,4,2,7,887261,Crown Point,New York,12928,2600,44620
1526,for_sale,149900,1,1,2.8,1301612,Schroon Lake,New York,12870,552,42214
94424,for_sale,279900,3,1,7.32,1365761,Putnam Station,New York,12861,1200,44082
19410,for_sale,389000,2,1,0.56,1659711,Hague,New York,12836,720,
51084,for_sale,4250000,5,5,1.03,1121943,Hague,New York,12836,5342,
51084,for_sale,45000,,,30.1,1903444,Crown Point,New York,12928,,
13305,for_sale,99900,4,1,0.35,1761232,Ticonderoga,New York,12883,1078,44158
51084,for_sale,35000,,,7.3,1903519,Putnam Station,New York,12861,,
13305,for_sale,169900,4,2,0.2,1751663,Ticonderoga,New York,12883,2521,
13305,for_sale,149900,,,69,1568674,Putnam Station,New York,12861,,37215
98597,for_sale,169000,,,235.5,1905501,Crown Point,New York,12928,,
67155,for_sale,56000,,,0.2,1774149,Ticonderoga,New York,12883,,39395
19410,for_sale,34900,,,0.3,342474,Ticonderoga,New York,12883,,
19410,for_sale,139900,,,27.23,1907261,Hague,New York,12836,,
13305,for_sale,69900,,,1.5,1871237,Hague,New York,12836,,
82261,for_sale,639000,4,2,0.17,925389,Putnam Station,New York,12861,1750,
13305,for_sale,209000,,,39.5,1871237,Hague,New York,12836,,
91170,for_sale,799000,,,2.3,1859778,Hague,New York,12836,,
67155,for_sale,144900,,,1.03,1871587,Putnam Station,New York,12861,,
109987,for_sale,325000,,,6.4,1856157,Ticonderoga,New York,12883,,
32369,for_sale,75000,,,50.94,591902,Moriah Center,New York,12961,,35151
13305,for_sale,129900,,,1.3,1871237,Hague,New York,12836,,
10211,for_sale,129900,3,1,1.1,1271919,North Hudson,New York,12855,712,43010
13305,for_sale,119900,1,1,25,1808317,Hague,New York,12836,1088,40053
19410,for_sale,59900,,,50.53,1856113,Ticonderoga,New York,12883,,
51084,for_sale,174900,3,2,1,1127229,Schroon Lake,New York,12870,1404,
67155,for_sale,65000,,,6.53,1725598,Hague,New York,12836,,
24624,for_sale,71000,,,1.7,1098863,North Hudson,New York,12885,,
82261,for_sale,90000,,,25.98,1866455,Dresden,New York,12819,,
82261,for_sale,139900,,,24.61,1886043,Dresden,New York,12841,,
85576,for_sale,20000,,,0.42,1874386,Argyle,New York,12809,,
52568,for_sale,150000,,,62.4,1235930,Argyle,New York,12809,,
17647,for_sale,25400,,,0.82,1866417,Fort Ann,New York,12827,,
10211,for_sale,1100000,4,5,10,514756,Hudson Falls,New York,12839,6520,
9032,for_sale,32000,,,1.07,1887193,Kingsbury,New York,12839,,
27253,for_sale,36900,,,9,1969139,Kingsbury,New York,12839,,
82261,for_sale,629000,3,3,,633159,Dresden,New York,12841,2207,39581
45932,for_sale,495000,,,0.85,622652,Dresden,New York,12841,1100,
45932,for_sale,350000,,,3.38,622653,Whitehall,New York,12841,,
45690,for_sale,185000,4,2,2,1165158,Hudson Falls,New York,12839,1608,43382
107525,for_sale,155000,,1,35.24,308107,Argyle,New York,12809,480,41933
10485,for_sale,691000,3,3,1.82,1860798,Poughkeepsie,New York,12603,2923,
26692,for_sale,2250000,4,4,0.92,477678,Orient,New York,11957,,33896
26692,for_sale,2650000,5,5,1.05,701650,Orient,New York,11957,4785,44265
24178,for_sale,7500000,,,33.1,1112778,Orient,New York,11957,,37344
16829,for_sale,2499000,3,2,0.58,1025874,Orient,New York,11957,,37033
101257,for_sale,3500000,5,3,1.33,209516,Orient,New York,11957,2400,
10060,for_sale,2995000,,,34.5,884261,Orient,New York,11957,,42815
24178,for_sale,499000,1,1,0.12,1033630,Greenport,New York,11944,900,
29034,for_sale,2499000,5,6,0.65,200155,Greenport,New York,11944,5053,43558
29034,for_sale,1450000,4,3,0.43,1355163,Greenport,New York,11944,2400,44469
28985,for_sale,1950000,4,3,0.64,322393,East Marion,New York,11939,2500,38047
29034,for_sale,795000,3,2,0.4,1790779,Greenport,New York,11944,1800,34526
16829,for_sale,1790000,4,4,0.58,1521700,Greenport,New York,11944,3000,37910
29000,for_sale,1999000,3,2,1.04,835777,Mattituck,New York,11952,,
29034,for_sale,3250000,3,1,9.16,1410756,Southold,New York,11971,1500,
98425,for_sale,795000,,1,,950362,Greenport,New York,11944,3870,37558
57780,for_sale,2300000,4,5,0.92,713565,East Marion,New York,11939,7000,37236
29034,for_sale,449000,,,0.94,1261528,Greenport,New York,11944,,42474
98425,for_sale,875000,5,2,,1166213,Greenport,New York,11944,2415,
18329,for_sale,299000,,,0.49,390272,Greenport,New York,11944,,
16829,for_sale,895000,,,1.39,1194434,Orient,New York,11957,,44496
91607,for_sale,1099999,3,2,0.14,1433896,Greenport,New York,11944,,35487
24178,for_sale,3300000,4,5,2,1496801,Greenport,New York,11944,2800,
28985,for_sale,999000,4,4,0.54,1790755,Southold,New York,11971,2775,32682
29034,for_sale,799000,3,3,0.51,1763413,Southold,New York,11971,,39834
101257,for_sale,1079000,2,2,0.1,270318,Greenport,New York,11944,1300,33225
24178,for_sale,875000,5,2,0.25,1166214,Greenport,New York,11944,2415,
98425,for_sale,3300000,4,3,,1496801,Greenport,New York,11944,2800,
26692,for_sale,600000,,,1.67,101276,Greenport,New York,11944,,38490
24178,for_sale,3500000,5,5,0.67,519419,Southold,New York,11971,5000,43644
91607,for_sale,679990,3,2,0.08,704327,Greenport,New York,11944,,
100236,for_sale,799000,4,2,0.35,754707,Orient,New York,11957,1560,39617
28985,for_sale,825000,4,2,1.18,1602795,East Marion,New York,11939,1800,33009
28985,for_sale,1300000,4,3,0.98,860479,East Marion,New York,11939,,43881
28985,for_sale,1899000,3,2,0.68,539545,Greenport,New York,11944,,30091
10060,for_sale,749000,2,1,,59238,Greenport,New York,11944,800,
24178,for_sale,849000,4,2,0.12,1482048,Greenport,New York,11944,2700,42538
26692,for_sale,1200000,4,3,1.71,1515515,Greenport,New York,11944,2800,39149
29034,for_sale,1200000,5,4,2.14,907064,East Marion,New York,11939,,
29034,for_sale,875000,4,1,0.73,1355317,Greenport,New York,11944,,
28985,for_sale,779000,3,2,0.17,927122,Greenport,New York,11944,1050,31043
91607,for_sale,999999,4,4,0.12,1434732,Greenport,New York,11944,,
26692,for_sale,500000,2,2,0.02,1480116,Greenport,New York,11944,700,39926
16829,for_sale,1250000,2,3,0.3,1199783,Greenport,New York,11944,1630,41381
29034,for_sale,799000,2,1,0.11,647957,East Marion,New York,11939,,43139
101257,for_sale,1200000,4,2,0.38,468909,Southold,New York,11971,1680,41843
69390,for_sale,1999000,4,3,0.61,417814,East Marion,New York,11939,,44487
53016,for_sale,3000000,7,5,16.62,1297759,Pawling,New York,12564,7000,34100
19426,for_sale,219999,2,1,0.19,871228,Patterson,New York,12563,598,36775
50648,for_sale,449900,4,3,1.26,1597931,Lagrangeville,New York,12540,2238,27366
51262,for_sale,389000,3,3,0.04,1758899,Pawling,New York,12564,2563,38552
19426,for_sale,549999,3,3,1.41,598509,Brewster,New York,10509,2330,
63270,for_sale,470000,,,15.92,1670623,Pawling,New York,12564,,
63270,for_sale,235000,,,9.88,1759836,Pawling,New York,12564,,
63270,for_sale,235000,,,6.04,1669606,Pawling,New York,12564,,
90051,for_sale,99000,,,2.75,1953400,Patterson,New York,12563,,30553
63270,for_sale,199000,,,7.57,987169,Brewster,New York,10509,,
41532,for_sale,1200000,,,34.03,1427722,Pawling,New York,12564,,41473
15371,for_sale,250000,4,2,0.36,995036,Pawling,New York,12564,1950,38148
11489,for_sale,2500000,5,7,205,599699,Poughquag,New York,12570,11500,
45490,for_sale,190000,,,11.49,1311636,Holmes,New York,12531,,
45490,for_sale,175000,,,9.01,1139586,Holmes,New York,12531,,
81006,for_sale,125000,,,2.18,1697878,Patterson,New York,12563,,
10485,for_sale,899000,,,80.52,541725,Lagrangeville,New York,12540,,
20088,for_sale,700000,,,2.14,421557,Brewster,New York,10509,,
16829,for_sale,3000000,,,34.2,1095022,Patterson,New York,12563,,42654
13536,for_sale,399000,,,43.19,1451466,Patterson,New York,12563,,
97116,for_sale,149900,,,2.47,1979907,Poughquag,New York,12570,,
97115,for_sale,149900,,,2.47,1979907,Hopewell Junction,New York,12533,,
22611,for_sale,135000,,,1.05,1139241,Brewster,New York,10509,,30853
22611,for_sale,135000,,,0.91,1566468,Brewster,New York,10509,,30853
10485,for_sale,2499000,,,215.42,883581,Millbrook,New York,12514,,
10485,for_sale,359900,,,3.35,1072545,Brewster,New York,10509,,42499
13536,for_sale,800000,,,15.09,970738,Patterson,New York,12563,,
103881,for_sale,1925000,3,3,30,697775,Brewster,New York,10509,18600,35844
45490,for_sale,712000,4,4,7.19,812705,Holmes,New York,12531,3665,
42943,for_sale,15000000,8,12,466.58,331949,Poughquag,New York,12570,18000,
37314,for_sale,1750000,5,7,15,272539,Millbrook,New York,12545,5696,43507
70358,for_sale,424995,,,55.89,1003887,Patterson,New York,12563,,43494
22611,for_sale,190000,,,16.51,196498,Patterson,New York,12563,,40177
30536,for_sale,60000,,,,1963790,Wingdale,New York,12594,,44050
77876,for_sale,399000,,,66,405274,Poughquag,New York,12570,,35236
63273,for_sale,999000,,,171.67,462981,Poughquag,New York,12570,,
45504,for_sale,160000,,,3.79,1499548,Brewster,New York,10509,,
79729,for_sale,789000,4,4,11.24,1344275,Clinton Corners,New York,12514,4135,34745
45504,for_sale,190000,,,9.18,1645381,Brewster,New York,10509,,
45504,for_sale,185000,,,5.4,1369515,Brewster,New York,10509,,
45504,for_sale,185000,,,4.04,1619816,Brewster,New York,10509,,
45504,for_sale,225000,,,9.26,1212506,Brewster,New York,10509,,
45499,for_sale,675000,5,3,8.84,264365,Verbank,New York,12585,2358,29032
45504,for_sale,165000,,,3.72,1609734,Brewster,New York,10509,,
45504,for_sale,165000,,,3.7,1745476,Brewster,New York,10509,,
10485,for_sale,300000,,,20.03,1872547,Lagrangeville,New York,12540,,
45504,for_sale,185000,,,3.67,1653101,Brewster,New York,10509,,
45504,for_sale,185000,,,3.67,1637579,Brewster,New York,10509,,
22611,for_sale,189000,,,1.71,571043,Brewster,New York,10509,,
10485,for_sale,1300000,,,357,1870468,Poughquag,New York,12570,,44021
45490,for_sale,400000,,,,1732559,Brewster,New York,10509,,
63270,for_sale,350000,2,2,4.23,308099,Pawling,New York,12564,2836,
10485,for_sale,339000,3,3,1.24,1138856,Pawling,New York,12564,1748,36648
22257,for_sale,185000,,,12.11,525721,Brewster,New York,10509,,
38595,for_sale,225000,,,9.65,436388,Pawling,New York,12564,,
63273,for_sale,239000,,,6.03,1899920,Brewster,New York,10509,,
31980,for_sale,1480000,3,2,173.53,1762137,Patterson,New York,12563,5849,
73528,for_sale,729900,4,5,5.46,86146,Patterson,New York,12563,3312,43550
45490,for_sale,289900,3,1,0.23,1311249,Patterson,New York,12563,1098,43040
10485,for_sale,449900,4,3,0.52,517315,Verbank,New York,12585,2092,39155
10485,for_sale,390000,3,2,1.3,508348,Salt Point,New York,12578,1336,43042
45949,for_sale,825000,5,3,1.02,75218,Pawling,New York,12564,3200,41072
38595,for_sale,495000,6,3,0.5,696763,Pawling,New York,12564,2514,
63273,for_sale,1499000,,,30,1194493,Pawling,New York,12564,,
63273,for_sale,1499000,,,68.39,1937982,Pawling,New York,12564,,35740
16834,for_sale,650000,,,129.3,1031285,Clinton Corners,New York,12514,,
81852,for_sale,59000,,,6.5,1216926,Clinton Corners,New York,12514,,43139
63270,for_sale,225000,,,14.44,1126827,Brewster,New York,10509,,
87158,for_sale,260000,,,4.3,1794141,Clinton Corners,New York,12514,,36377
13536,for_sale,5900000,,,25,907266,Brewster,New York,10509,,
37314,for_sale,1695000,7,5,22.93,460343,Lagrangeville,New York,12540,4874,35956
59257,for_sale,319000,4,2,1.86,1708272,Pawling,New York,12564,2082,35508
93967,for_sale,995000,4,4,4.4,563746,Lagrangeville,New York,12540,3192,
10485,for_sale,514900,4,3,1.26,561009,Poughquag,New York,12570,2080,31646
16914,for_sale,495000,,,55.9,1987568,Millbrook,New York,12545,,
48310,for_sale,1250000,4,5,22.39,1565071,Holmes,New York,12531,7250,34625
22257,for_sale,695000,5,3,2,307905,Brewster,New York,10509,3186,38212
16834,for_sale,1685000,4,3,31.25,78482,Pawling,New York,12564,3508,41425
16834,for_sale,1250000,4,3,6.1,1273128,Pawling,New York,12564,3245,
51262,for_sale,255999,2,2,,277195,Brewster,New York,10509,1244,
63270,for_sale,1056400,3,3,6.03,613262,Brewster,New York,10509,2818,40585
10485,for_sale,425000,3,3,1.37,541581,Lagrangeville,New York,12540,1750,41092
15371,for_sale,255000,,,23.9,1926739,Lagrangeville,New York,12540,,37613
79729,for_sale,233000,2,1,0.18,1216428,Clinton Corners,New York,12514,1086,
15371,for_sale,325000,2,3,0.34,1212646,Wingdale,New York,12594,2225,40189
10485,for_sale,470000,3,3,0.74,985229,Pawling,New York,12564,1976,34684
77876,for_sale,179900,,,10.98,1869887,Verbank,New York,12585,,
13536,for_sale,699999,4,3,1.03,795015,Patterson,New York,12563,3200,44434
10485,for_sale,1200000,3,2,18.59,1273285,Clinton Corners,New York,12514,1680,
77876,for_sale,129900,,,1.03,1869886,Verbank,New York,12585,,
77876,for_sale,135000,,,1.67,1869884,Verbank,New York,12585,,
53336,for_sale,75000,,,1.34,523976,Wingdale,New York,12594,,43789
41533,for_sale,275000,,,31.93,1891382,Salt Point,New York,12578,,43340
51811,for_sale,85000,,,3.1,325989,Wingdale,New York,12594,,44109
10485,for_sale,995000,3,3,60.6,798580,Salt Point,New York,12578,4056,
10485,for_sale,399000,3,3,0.21,732607,Poughquag,New York,12570,1920,
109909,for_sale,439900,4,2,1.9,1437183,Poughquag,New York,12570,2238,38925
51262,for_sale,450000,3,2,1.21,731643,Patterson,New York,12563,,
53336,for_sale,550000,3,2,1.04,653992,Poughquag,New York,12570,2810,
16914,for_sale,299000,4,1,0.65,822225,Lagrangeville,New York,12540,1968,38820
38595,for_sale,375000,3,2,0.36,793321,Pawling,New York,12564,1386,34333
10485,for_sale,329000,2,2,0.97,1407027,Pawling,New York,12564,2365,
53332,for_sale,859999,4,5,3.18,1447305,Pawling,New York,12564,6042,
38595,for_sale,1650000,3,5,11.41,1545495,Patterson,New York,12563,4295,33652
53332,for_sale,2350000,4,4,75,1421668,Patterson,New York,12563,3224,41827
45488,for_sale,699000,3,2,15.24,1005117,Millbrook,New York,12585,1050,34697
53332,for_sale,950000,6,6,8.91,12260,Pawling,New York,12564,6003,
63273,for_sale,539000,3,3,0.9,652531,Pawling,New York,12564,2256,
53332,for_sale,630000,4,3,3.11,1088522,Patterson,New York,12563,3312,34837
63273,for_sale,425000,4,2,1,1619885,Poughquag,New York,12570,1660,36248
10485,for_sale,699000,4,4,7.1,1305557,Pawling,New York,12564,2820,36138
10485,for_sale,225000,3,1,3.57,978921,Wingdale,New York,12594,1008,
10485,for_sale,225000,3,2,2.65,810168,Wingdale,New York,12594,816,41185
45490,for_sale,475000,3,3,1.04,1025944,Pawling,New York,12564,2314,37378
63270,for_sale,90000,,,2.42,1619646,Poughquag,New York,12570,,
19426,for_sale,599999,5,3,1.64,1245324,Brewster,New York,10509,3528,35016
73528,for_sale,679000,4,3,3.41,847060,Pawling,New York,12564,2998,43790
10485,for_sale,849000,4,4,1.02,1760579,Patterson,New York,12563,3610,44600
81852,for_sale,350000,,,1.32,815442,Poughquag,New York,12570,,33542
30536,for_sale,275000,1,1,0.2,422164,Holmes,New York,12531,733,39251
10485,for_sale,889000,3,3,7.55,312855,Staatsburg,New York,12580,4978,37818
81852,for_sale,560000,3,4,1.09,1052564,Poughquag,New York,12570,3230,36207
63273,for_sale,375000,3,2,0.33,11968,Pawling,New York,12564,1160,
44039,for_sale,459000,3,4,0.22,1815181,Pawling,New York,12564,1991,39006
78357,for_sale,499900,3,3,5.54,1141007,Pawling,New York,12564,1700,
10485,for_sale,550000,3,2,1.43,919806,Brewster,New York,10509,2566,35705
45490,for_sale,795000,,,87.21,18701,Patterson,New York,12563,,
10485,for_sale,550000,5,4,3,1584968,Pawling,New York,12564,3497,31644
10485,for_sale,439999,3,2,2.34,984767,Poughquag,New York,12570,1444,41544
42943,for_sale,725000,3,2,5.16,1645659,Millbrook,New York,12578,2792,29388
13536,for_sale,469999,5,2,0.82,1669315,Brewster,New York,10509,2128,28118
45504,for_sale,1499000,2,1,3.9,517326,Pawling,New York,12564,1800,
45488,for_sale,775000,3,2,13.92,508409,Wingdale,New York,12594,4160,35621
84536,for_sale,599000,4,3,3.38,1226112,Poughquag,New York,12570,2582,43669
45504,for_sale,155000,,,5.4,1566344,Pawling,New York,12564,,
10485,for_sale,525000,3,4,1.52,821051,Pawling,New York,12564,3500,35877
28990,for_sale,529900,3,2,0.48,602900,Brewster,New York,10509,1859,39678
107997,for_sale,2000000,,,101.4,646851,Pawling,New York,12564,,
46079,for_sale,350000,4,3,2,1620317,Lagrangeville,New York,12540,2712,37215
53332,for_sale,400000,3,3,0.29,1142412,Brewster,New York,10509,2250,30566
51262,for_sale,517000,6,3,2.3,1566678,Brewster,New York,10509,2927,
16829,for_sale,599000,4,2,0.72,956212,Brewster,New York,10509,2598,
37314,for_sale,1475000,3,4,5.46,1404526,Millbrook,New York,12545,4427,36874
77876,for_sale,1295000,3,3,20,750520,Poughquag,New York,12570,2900,37946
53332,for_sale,325000,3,2,0.34,481862,Brewster,New York,10509,1856,39336
41534,for_sale,650000,4,3,0.59,522406,Pawling,New York,12564,3277,38954
70357,for_sale,49900,2,2,,331729,Wingdale,New York,12594,980,
10485,for_sale,680000,3,3,5.16,841919,Millbrook,New York,12545,2448,43557
22611,for_sale,575000,3,3,4.5,1230611,Brewster,New York,10509,2760,41409
78357,for_sale,639900,3,3,1.06,33423,Brewster,New York,10509,2765,33619
13536,for_sale,775000,3,2,8.3,197033,Holmes,New York,12531,1546,
77876,for_sale,1395000,6,5,41.03,966360,Poughquag,New York,12570,4000,40226
44039,for_sale,350000,,,0.13,116273,Patterson,New York,12563,1550,41782
12212,for_sale,250000,4,1,,451639,Holmes,New York,12531,1800,
81852,for_sale,450000,3,2,10.5,1486766,Poughquag,New York,12570,1896,39666
52892,for_sale,300000,1,2,0.03,619459,Patterson,New York,12563,1307,43185
45949,for_sale,599000,3,4,1.1,1717054,Brewster,New York,10509,3351,38891
22611,for_sale,775000,4,3,0.92,917480,Brewster,New York,10509,3996,37123
68797,for_sale,850000,4,5,3.42,1259761,Brewster,New York,10509,4400,38798
73491,for_sale,1095000,3,4,2.51,1053168,Poughquag,New York,12570,4285,35314
45488,for_sale,739000,3,3,3.05,437383,Brewster,New York,10509,2419,37844
19426,for_sale,199900,2,1,0.09,915338,Brewster,New York,10509,1012,37046
45949,for_sale,275000,4,2,0.2,1417909,Wingdale,New York,12594,1735,41607
10485,for_sale,515000,3,2,3.28,179259,Poughquag,New York,12570,2060,
41534,for_sale,1125000,3,3,8.94,1051929,Millbrook,New York,12545,4748,
88264,for_sale,6500000,8,11,20,1813246,Pawling,New York,12564,9301,
42093,for_sale,70000,2,1,0.14,484500,Brewster,New York,10509,955,36060
10485,for_sale,315000,6,1,0.22,847330,Clinton Corners,New York,12514,1488,42930
77876,for_sale,595000,2,3,10.18,1192114,Clinton Corners,New York,12514,1260,38503
19426,for_sale,519000,3,2,1.63,820826,Brewster,New York,10509,2048,42003
52892,for_sale,425000,2,3,0.01,1319744,Brewster,New York,10509,2637,42984
22611,for_sale,495000,3,2,3.53,255214,Brewster,New York,10509,1616,43266
10485,for_sale,157000,1,1,,1883374,Patterson,New York,10512,706,44581
29619,for_sale,359900,3,2,0.74,68746,Poughquag,New York,12570,1700,43495
10485,for_sale,42500,,,2.65,789348,Wingdale,New York,12594,,
78206,for_sale,349000,2,1,0.41,1255103,Brewster,New York,10509,808,30942
10485,for_sale,275000,,,37.22,1956855,Pawling,New York,12564,,
45049,for_sale,549000,3,3,1.13,771638,Lagrangeville,New York,12540,2292,29047
51262,for_sale,398000,3,2,1.81,1745694,Verbank,New York,12585,2100,
10485,for_sale,425000,3,3,1.22,1025264,Lagrangeville,New York,12540,1920,31762
10485,for_sale,299000,2,2,0.31,653429,Millbrook,New York,12585,1167,43154
14414,for_sale,375000,2,2,1.21,1565005,Brewster,New York,10509,1631,43915
10485,for_sale,325000,3,1,1.06,915054,Pawling,New York,12564,1047,30621
68797,for_sale,849000,4,4,3.24,196918,Brewster,New York,10509,4640,38105
22611,for_sale,425000,2,2,0.26,1260893,Patterson,New York,12563,2000,43783
53232,for_sale,399000,4,3,0.18,917108,Poughquag,New York,12570,2158,36767
10485,for_sale,649000,3,4,5.58,672791,Patterson,New York,12563,3070,31181
30536,for_sale,409999,3,3,0.17,652005,Pawling,New York,12564,2130,43255
45949,for_sale,430000,2,2,0.6,653938,Brewster,New York,10509,1858,43782
53332,for_sale,349900,1,1,0.32,438733,Patterson,New York,12563,1217,43077
16836,for_sale,2975000,5,6,62.54,1609656,Pawling,New York,12564,8000,34389
10809,for_sale,447000,3,2,0.8,831629,Brewster,New York,10509,1810,35685
30510,for_sale,375000,3,2,1.58,1585015,Brewster,New York,10509,,43910
107956,for_sale,529000,4,3,1.4,985128,Brewster,New York,10509,2500,29509
100276,for_sale,395000,2,4,0.01,1770701,Brewster,New York,10509,2024,40723
28990,for_sale,380000,2,2,0.01,918457,Brewster,New York,10509,2012,44327
22611,for_sale,319000,1,2,0.1,185970,Carmel,New York,10512,2203,43032
13536,for_sale,299000,3,2,0.59,1137407,Carmel,New York,10512,805,
15371,for_sale,515000,3,3,0.65,1259652,Poughquag,New York,12570,2709,36095
87576,for_sale,549980,4,3,0.69,603340,Ridge,New York,11961,2537,44095
58492,for_sale,429900,3,2,0.54,1104825,Shoreham,New York,11786,,
28981,for_sale,3700000,5,8,1.98,916691,Belle Terre,New York,11777,7000,39616
22022,for_sale,139990,,,0.22,268566,Centereach,New York,11720,,
28980,for_sale,425000,3,2,0.33,15656,Coram,New York,11727,1085,36335
91607,for_sale,669000,4,3,1.22,405386,Centereach,New York,11720,3400,42954
43470,for_sale,749000,7,4,2.15,387337,Setauket,New York,11733,2972,42201
24354,for_sale,274999,,,0.56,524451,Miller Place,New York,11764,,
22022,for_sale,599000,,,5.09,118870,Ridge,New York,11961,,
91306,for_sale,150000,,,0.46,1282419,Port Jefferson Station,New York,11776,,
45484,for_sale,169999,,,0.34,1870682,Middle Island,New York,11953,,
78729,for_sale,259990,,,0.66,840817,Centereach,New York,11720,,39395
29022,for_sale,449000,3,2,0.25,10187,Lake Grove,New York,11755,,44459
45484,for_sale,1399000,4,4,0.69,331522,Mount Sinai,New York,11766,3790,31925
91607,for_sale,299999,3,2,0.27,983337,Rocky Point,New York,11778,,38749
78729,for_sale,145000,1,1,,112381,Selden,New York,11784,,
78729,for_sale,150000,,,0.71,1988407,Ronkonkoma,New York,11779,,
40868,for_sale,179996,1,1,0.18,1566770,Rocky Point,New York,11778,,31345
87416,for_sale,159000,,,0.18,1890819,Miller Place,New York,11764,,32679
15493,for_sale,649990,5,3,0.34,1759165,Centereach,New York,11720,,44396
30510,for_sale,515000,,,0.14,409284,Port Jefferson,New York,11777,,41498
